id;mlu;style;tempo;performer;feel;barsspan;startbar;startbeat;endbar;endbeat;notes;length;divisions;rhythm
124_12;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;16;1;17;3;15;7;2,5,2,2,1,3,3;01,10111,11,11,1,011,111
124_13;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;18;1;19;3;15;7;6,2,6,2,1,2,4;000011,01,010111,11,1,11,1101
124_14;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;4;20;2;23;3;19;10;2,2,3,2,4,2,2,2,2,2;01,01,111,11,0111,11,01,11,11,11
124_15;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;24;2;25;1;7;4;3,2,2,4;011,11,01,1100
124_16;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;26;2;27;3;11;6;3,2,2,6,6,1;011,11,01,010011,000101,1
124_17;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;28;2;29;3;11;4;2,6,4,2;11,111100,0111,11
124_18;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;30;1;31;3;12;6;6,10,2,1,8,4;000011,0000101001,01,1,00000011,0111
124_19;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;4;32;1;35;2;44;14;4,4,4,4,4,2,6,8,2,6,8,4,4,4;0001,1111,1111,1111,1011,11,110101,01000101,11,110101,01000101,0111,1111,1110
124_20;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;35;4;36;2;8;3;4,6,2;0011,101011,11
124_21;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;36;4;37;2;6;3;2,6,2;01,010101,11
124_22;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;37;4;38;2;6;3;2,4,2;01,0111,11
124_23;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;3;38;4;40;1;12;6;2,6,2,1,8,2;01,010101,11,1,00000111,11
124_24;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;41;1;41;3;5;3;2,2,2;01,11,11
124_25;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;42;1;42;3;6;3;2,3,2;01,111,11
124_26;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;6;43;2;48;3;71;22;4,4,4,4,4,4,4,8,1,4,6,8,4,4,8,6,3,4,6,6,4,1;1100,1100,1100,1100,1111,1111,1111,01000111,1,0001,111101,01101011,0111,1111,01001101,011011,111,1111,110111,011011,0111,1
124_27;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;3;49;1;51;3;39;11;4,4,5,5,3,4,6,3,6,4,3;1111,1111,10111,01111,111,1100,111011,111,101011,1111,110
124_28;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;5;51;4;55;4;59;17;5,9,6,3,4,3,6,6,4,4,4,4,4,3,4,4,4;00011,011001101,010111,111,1111,111,101101,101101,1111,1111,1111,1111,1001,111,1111,1011,1100
124_29;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;56;2;57;1;12;4;6,4,2,1;101111,1111,11,1
124_30;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;4;57;2;60;2;43;13;3,5,4,6,4,4,4,4,3,4,8,1,1;111,11111,1111,101011,1111,1001,1111,1111,110,1111,10101011,1,1
124_31;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;3;61;2;63;3;33;10;8,4,6,6,10,8,4,4,4,1;00001111,1011,010101,010101,0010011111,01010101,0111,1111,1100,1
124_39;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;5;76;1;80;1;56;17;8,4,3,4,2,4,6,4,4,6,6,3,4,3,4,4,2;01001011,0111,011,0001,11,1111,011011,0111,1111,110111,010111,111,1111,111,1111,1111,11
124_40;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;81;1;81;4;14;4;4,5,5,6;0011,01111,01111,111100
124_41;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;82;3;82;4;9;2;10,6;1001001011,011110
124_42;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;83;1;83;4;7;4;2,3,4,2;01,011,0110,11
124_43;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;6;84;2;89;4;75;23;4,6,6,8,2,6,3,6,8,2,5,4,7,4,4,4,4,5,4,4,4,5,2;1111,101011,010011,01001001,11,110001,011,010101,01001001,11,01111,1111,1010111,1111,0011,1011,1111,10111,1001,1111,1111,01111,11
124_44;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;90;3;91;3;12;5;4,4,2,6,3;1111,0111,11,000001,011
124_45;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;4;92;2;95;1;29;11;4,6,7,4,6,4,8,3,4,2,6;1111,101111,0001001,0011,010011,0011,10000011,011,1011,01,010001
124_46;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;97;1;98;1;6;5;4,2,2,2,2;0001,01,01,01,11
124_47;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;99;1;99;4;6;4;4,2,1,6;0001,01,1,101001
124_50;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;5;105;1;109;1;35;17;4,4,4,2,4,4,3,2,1,1,5,2,1,2,3,4,1;1100,1100,1111,11,1001,1001,011,11,1,1,10111,11,1,11,111,1001,1
125_2;lick;HARDBOP;UP;Dexter Gordon;SWING;3;5;4;7;1;11;6;2,4,2,2,3,1;01,1011,11,01,111,1
125_3;lick;HARDBOP;UP;Dexter Gordon;SWING;3;8;2;10;4;16;10;2,2,2,2,6,2,2,2,1,2;11,11,11,01,000001,01,11,11,1,11
125_4;lick;HARDBOP;UP;Dexter Gordon;SWING;4;11;3;14;3;21;11;2,2,1,2,3,2,2,2,2,2,3;11,11,1,01,110,11,11,11,11,11,111
125_5;lick;HARDBOP;UP;Dexter Gordon;SWING;2;15;1;16;3;12;6;4,2,4,2,2,2;0001,11,1011,11,11,11
125_6;lick;HARDBOP;UP;Dexter Gordon;SWING;2;17;2;18;2;9;5;4,1,4,2,2;0001,1,1101,11,11
125_7;lick;HARDBOP;UP;Dexter Gordon;SWING;3;19;3;21;1;12;7;4,2,2,2,2,1,4;1001,11,11,11,01,1,1001
125_8;lick;HARDBOP;UP;Dexter Gordon;SWING;4;22;1;25;4;28;13;2,2,4,2,5,2,2,4,6,3,1,4,1;11,11,1011,11,01111,11,01,0011,010111,011,1,1100,1
125_9;lick;HARDBOP;UP;Dexter Gordon;SWING;2;26;1;27;3;15;7;2,6,4,2,1,2,2;01,010111,1111,11,1,01,11
125_10;lick;HARDBOP;UP;Dexter Gordon;SWING;5;28;1;32;3;33;19;2,4,5,2,1,2,1,2,2,1,1,2,4,2,1,2,2,1,6;01,1111,01111,11,1,11,1,11,11,1,1,01,0110,11,1,01,11,1,010001
125_11;lick;HARDBOP;UP;Dexter Gordon;SWING;5;33;1;37;3;21;14;4,2,2,2,4,4,4,1,2,2,2,2,1,1;0001,11,01,11,0011,1001,0001,1,11,01,11,11,1,1
125_12;line;HARDBOP;UP;Dexter Gordon;SWING;1;38;2;38;4;8;3;3,4,1;111,1111,1
125_13;lick;HARDBOP;UP;Dexter Gordon;SWING;3;39;2;41;4;18;10;2,4,4,2,2,2,2,2,2,2;01,1101,0001,11,11,11,11,11,11,01
125_14;line;HARDBOP;UP;Dexter Gordon;SWING;2;43;1;44;4;24;8;3,4,4,3,1,6,4,4;011,1111,1111,111,1,101011,0111,1110
125_15;line;HARDBOP;UP;Dexter Gordon;SWING;2;45;2;46;3;13;6;2,3,3,3,3,1;01,111,111,011,111,1
125_16;lick;HARDBOP;UP;Dexter Gordon;SWING;1;47;1;47;4;6;4;2,2,3,1;11,01,110,1
125_17;lick;HARDBOP;UP;Dexter Gordon;SWING;3;48;2;50;2;15;8;4,2,3,2,1,4,1,1;0001,11,111,11,1,1111,1,1
125_18;lick;HARDBOP;UP;Dexter Gordon;SWING;2;50;3;51;2;6;4;4,3,1,1;0001,111,1,1
125_19;lick;HARDBOP;UP;Dexter Gordon;SWING;4;51;4;54;4;18;11;2,2,2,2,2,6,4,1,1,1,1;01,11,11,11,11,010001,1011,1,1,1,1
125_20;lick;HARDBOP;UP;Dexter Gordon;SWING;3;55;2;57;1;12;8;2,2,2,2,2,1,1,4;01,11,01,11,11,1,1,1001
125_21;lick;HARDBOP;UP;Dexter Gordon;SWING;5;57;4;61;3;27;14;4,2,2,2,4,1,2,2,4,2,3,2,2,2;0001,11,11,11,0110,1,11,11,1001,11,111,11,11,11
125_22;line;HARDBOP;UP;Dexter Gordon;SWING;4;62;1;65;1;21;12;2,2,6,4,2,2,2,1,3,4,1,1;01,11,010001,0001,11,11,11,1,111,1101,1,1
125_23;lick;HARDBOP;UP;Dexter Gordon;SWING;2;65;4;66;4;9;5;3,1,6,2,4;011,1,000101,01,1011
125_24;lick;HARDBOP;UP;Dexter Gordon;SWING;3;67;4;69;4;15;9;2,1,2,1,3,2,2,2,2;11,1,11,1,011,11,11,01,11
125_25;lick;HARDBOP;UP;Dexter Gordon;SWING;1;71;1;71;4;6;4;2,4,4,2;01,0001,1101,01
125_27;lick;HARDBOP;UP;Dexter Gordon;SWING;4;76;4;79;2;13;9;2,2,2,1,3,1,2,1,2;01,11,01,1,111,1,01,1,11
125_28;line;HARDBOP;UP;Dexter Gordon;SWING;4;80;1;83;4;27;15;4,4,4,2,1,1,4,4,2,1,6,1,2,4,1;0001,1011,0111,11,1,1,1110,1001,11,1,010001,1,11,1100,1
125_32;line;HARDBOP;UP;Dexter Gordon;SWING;1;88;1;88;4;12;4;6,6,4,1;101011,011011,1011,1
125_33;line;HARDBOP;UP;Dexter Gordon;SWING;2;89;4;90;3;12;4;6,6,4,1;011011,010111,0111,1
125_34;line;HARDBOP;UP;Dexter Gordon;SWING;2;91;1;92;1;16;5;4,5,2,4,4;1011,01111,11,1111,1110
125_35;line;HARDBOP;UP;Dexter Gordon;SWING;2;92;3;93;1;9;3;3,4,4;011,1111,1110
125_37;line;HARDBOP;UP;Dexter Gordon;SWING;2;99;1;100;2;6;6;4,2,2,2,2,4;0001,01,01,01,01,0001
125_39;lick;HARDBOP;UP;Dexter Gordon;SWING;3;103;1;105;1;13;9;4,2,1,2,1,2,2,2,3;0011,01,1,01,1,01,01,11,111
125_40;lick;HARDBOP;UP;Dexter Gordon;SWING;2;106;2;107;1;7;4;4,1,2,2;1101,1,01,11
125_41;lick;HARDBOP;UP;Dexter Gordon;SWING;5;108;3;112;3;27;14;2,2,3,1,4,2,3,1,4,1,4,4,6,4;11,01,111,1,1001,01,111,1,0111,1,0001,1111,000011,1100
125_42;lick;HARDBOP;UP;Dexter Gordon;SWING;2;113;1;114;3;10;6;2,1,4,3,2,2;01,1,1001,011,11,11
125_43;lick;HARDBOP;UP;Dexter Gordon;SWING;2;115;1;116;3;11;7;4,2,2,1,3,2,6;0001,01,11,1,011,11,001001
125_44;line;HARDBOP;UP;Dexter Gordon;SWING;3;117;4;119;1;14;6;4,3,6,3,3,1;0001,011,101101,111,111,1
125_48;lick;HARDBOP;UP;Dexter Gordon;SWING;3;129;1;131;4;21;12;2,2,1,2,2,1,2,2,2,2,4,1;11,11,1,11,11,1,11,11,11,11,0110,1
125_49;lick;HARDBOP;UP;Dexter Gordon;SWING;1;133;1;133;3;3;3;2,2,2;01,01,01
125_50;lick;HARDBOP;UP;Dexter Gordon;SWING;4;134;1;137;1;17;13;1,1,1,2,1,1,1,1,2,2,1,6,4;1,1,1,01,1,1,1,1,11,11,1,000011,1001
125_51;lick;HARDBOP;UP;Dexter Gordon;SWING;2;138;1;139;1;10;5;4,4,1,2,1;0011,1111,1,11,1
125_52;line;HARDBOP;UP;Dexter Gordon;SWING;2;140;1;141;3;15;6;4,4,6,2,4,2;0111,1100,100011,11,0111,11
125_53;lick;HARDBOP;UP;Dexter Gordon;SWING;2;142;1;143;2;8;5;6,2,5,2,1;000011,11,00101,01,1
125_54;lick;HARDBOP;UP;Dexter Gordon;SWING;3;143;4;145;2;11;7;2,2,2,4,4,1,1;01,11,11,1001,0110,1,1
126_1;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;-1;2;-1;3;3;2;2,2;01,11
126_2;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;3;-1;4;1;1;13;6;2,2,2,2,6,2;01,11,11,11,101110,11
126_3;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;1;2;1;3;3;2;2,2;01,11
126_4;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;3;1;4;3;2;13;7;2,2,2,2,2,2,2;01,11,11,11,11,11,11
126_5;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;4;1;4;4;7;4;2,3,3,1;01,111,011,1
126_6;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;5;1;6;3;10;7;6,3,8,2,6,3,1;000001,011,00000101,01,000001,011,1
126_10;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;10;4;11;4;17;5;8,4,4,6,1;10010111,0111,1111,111010,1
126_12;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;13;1;13;4;10;4;3,4,3,1;111,1111,110,1
126_13;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;3;14;2;16;4;38;11;4,4,3,8,2,4,4,6,6,4,3;1111,1111,111,11010101,11,0111,1110,011101,101011,0111,111
126_14;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;3;17;4;19;4;18;8;3,3,3,2,2,4,2,2;011,111,111,11,01,0111,11,11
126_16;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;21;3;22;4;22;6;4,8,6,4,4,3;1111,10010101,010111,1111,0111,111
126_17;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;23;3;24;4;15;6;6,2,4,3,1,1;101011,11,1111,111,1,1
126_18;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;25;3;25;3;2;1;2;11
126_19;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;26;1;26;3;6;3;2,3,8;01,110,10100001
126_21;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;31;4;32;3;10;4;3,3,3,1;111,111,111,1
126_22;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;32;4;33;3;7;4;2,1,4,2;11,1,0011,11
126_23;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;3;34;2;36;4;34;11;6,4,4,4,8,3,4,4,6,4,2;010111,0111,1111,1111,10100001,111,1111,1100,000011,0111,11
126_24;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;3;37;3;39;2;26;8;8,6,6,4,6,3,4,1;01010101,100111,011011,1111,011011,111,1100,1
126_25;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;39;3;39;4;6;2;4,2;1111,11
126_26;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;40;2;41;1;14;4;6,4,6,4;011110,1111,011100,1011
126_27;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;41;3;41;3;2;1;2;11
126_28;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;42;2;42;4;8;3;6,3,4;010111,011,1100
126_29;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;3;43;2;45;1;15;8;4,4,2,2,4,2,1,2;0111,1101,11,01,0001,11,1,11
126_30;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;46;1;47;1;10;5;2,4,2,4,2;11,1101,01,1001,11
126_31;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;47;3;47;3;3;1;4;1101
126_32;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;47;4;48;2;5;3;4,3,2;0001,011,11
126_33;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;49;2;49;3;5;2;7,1;0101011,1
126_34;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;50;1;51;1;16;5;6,6,4,4,1;101101,010111,0111,1111,1
126_35;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;51;3;51;4;8;2;6,4;111110,1110
126_36;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;52;2;53;1;11;4;2,4,4,2;01,1111,1111,11
126_38;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;3;53;4;55;1;8;5;2,2,2,2,1;01,11,11,11,1
126_40;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;57;1;57;3;6;3;4,2,4;0001,11,1101
126_41;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;58;2;58;3;5;2;3,2;111,11
126_42;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;59;1;60;3;11;6;4,6,8,2,2,2;0001,010101,00100001,01,11,11
126_43;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;61;2;61;3;5;2;4,1;1111,1
126_44;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;3;61;4;63;1;22;6;4,5,6,3,4,4;1111,10111,010111,111,1111,1110
126_45;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;3;64;1;66;2;34;10;3,4,4,4,4,4,4,4,6,2;111,1111,1111,1111,1111,1100,0111,1111,101011,11
126_46;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;67;2;68;4;13;6;3,3,1,4,3,1;111,111,1,1101,011,1
126_47;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;69;2;70;4;25;7;4,4,4,4,3,4,4;1111,1111,1111,1111,111,1111,1100
126_48;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;71;2;72;2;17;5;2,4,4,7,2;11,1111,1111,1101011,11
126_49;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;72;3;73;1;9;3;6,8,1;101101,01010101,1
126_50;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;73;3;74;2;9;4;3,2,2,4;111,11,01,1110
126_51;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;74;4;75;2;9;3;3,4,3;111,1111,110
126_53;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;3;77;1;79;1;12;7;6,2,2,2,2,2,1;000001,11,11,11,11,11,1
126_54;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;79;2;79;3;3;2;2,2;01,11
126_55;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;79;4;80;1;3;2;2,2;01,11
126_56;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;4;80;4;83;1;17;9;6,2,3,2,2,2,2,2,2;000001,11,011,11,11,11,11,11,11
126_57;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;84;1;84;1;2;1;4;1001
126_58;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;85;1;85;3;7;3;4,2,2;1111,11,01
126_59;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;86;1;86;2;7;2;6,2;011111,11
126_60;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;3;86;4;88;1;17;6;3,6,3,4,4,1;011,101011,011,1111,1111,1
126_61;line;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;88;3;89;1;9;3;6,3,3;101101,111,110
126_62;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;2;89;2;90;2;6;5;4,4,2,1,2;0001,0001,11,1,01
126_63;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;91;1;91;3;6;3;2,6,7;01,100101,0010001
126_64;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;1;92;1;92;4;6;4;6,2,2,1;001001,11,01,1
126_65;lick;HARDBOP;MEDIUM;Dexter Gordon;SWING;3;93;1;95;1;17;9;4,8,6,6,3,2,2,2,7;0001,00100101,001001,001001,011,11,11,01,0010001
133_1;lick;BEBOP;UP;Dizzy Gillespie;SWING;2;1;2;2;1;5;4;1,1,2,4;1,1,01,1001
133_2;lick;BEBOP;UP;Dizzy Gillespie;SWING;2;3;2;4;2;5;4;1,1,1,2;1,1,1,11
133_3;line;BEBOP;UP;Dizzy Gillespie;SWING;2;6;1;7;4;15;8;4,1,2,2,2,2,4,2;1001,1,11,11,11,11,1001,11
133_5;line;BEBOP;UP;Dizzy Gillespie;SWING;10;10;1;19;2;67;35;4,2,2,4,2,2,2,3,2,2,3,2,2,2,2,1,2,1,2,2,4,2,3,2,2,1,2,2,2,1,2,2,3,2,2;0001,11,01,1011,01,11,11,111,11,11,111,11,11,11,11,1,11,1,11,11,1001,11,111,11,01,1,11,11,11,1,11,11,111,11,11
133_6;lick;BEBOP;UP;Dizzy Gillespie;SWING;4;20;4;23;2;17;11;4,3,2,1,3,2,4,3,2,2,2;0001,011,01,1,011,01,0011,011,01,11,11
134_1;lick;BEBOP;UP;Dizzy Gillespie;SWING;2;1;1;2;1;8;5;2,3,2,4,4;11,110,11,0001,0001
134_2;lick;BEBOP;UP;Dizzy Gillespie;SWING;2;3;1;4;1;10;5;3,4,4,4,2;111,1101,1001,0001,01
134_3;line;BEBOP;UP;Dizzy Gillespie;SWING;4;5;2;8;1;22;12;2,2,2,2,2,2,2,1,2,2,2,1;11,11,11,11,11,11,11,1,11,11,11,1
134_4;line;BEBOP;UP;Dizzy Gillespie;SWING;7;9;2;15;1;47;23;2,2,4,2,3,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,4,2;01,01,1011,11,111,1101,11,11,11,11,11,11,11,11,11,11,111,11,11,11,11,1001,01
134_6;line;BEBOP;UP;Dizzy Gillespie;SWING;4;20;4;23;1;16;9;2,4,3,3,3,3,3,2,2;01,0011,011,011,011,011,011,01,11
134_7;line;BEBOP;UP;Dizzy Gillespie;SWING;9;23;3;31;1;58;29;4,3,4,2,2,2,2,1,4,2,2,2,2,2,3,2,2,2,4,3,3,2,2,2,2,2,4,2,2;0111,011,0110,11,11,11,11,1,1101,01,11,11,11,11,111,11,11,01,0111,011,011,01,11,11,11,11,1011,01,11
134_8;line;BEBOP;UP;Dizzy Gillespie;SWING;7;33;1;39;2;50;26;1,2,2,1,4,2,2,2,2,1,2,2,4,2,2,2,2,2,2,2,2,2,4,2,2,4;1,11,11,1,1001,11,11,11,11,1,11,11,1101,01,11,11,11,11,11,11,11,11,1011,01,11,1011
134_11;line;BEBOP;UP;Dizzy Gillespie;SWING;4;44;3;47;2;19;12;1,1,4,4,4,2,2,2,2,2,4,2;1,1,1001,1001,0001,11,11,11,11,11,0001,01
134_12;lick;BEBOP;UP;Dizzy Gillespie;SWING;4;48;4;51;4;22;12;3,2,4,2,2,2,4,2,2,3,4,2;110,11,1001,01,01,01,1011,11,11,110,1011,01
134_13;lick;BEBOP;UP;Dizzy Gillespie;SWING;8;52;4;59;4;39;22;1,1,4,1,1,1,4,1,3,1,2,4,3,1,2,2,2,2,3,2,3,3;1,1,0001,1,1,1,1101,1,111,1,11,1011,111,1,01,11,11,11,111,01,110,111
134_16;lick;BEBOP;UP;Dizzy Gillespie;SWING;3;73;1;75;3;13;9;1,1,1,2,2,4,3,2,1;1,1,1,01,11,1101,011,01,1
134_17;line;BEBOP;UP;Dizzy Gillespie;SWING;4;76;2;79;3;27;14;2,2,3,2,2,2,1,2,2,3,2,2,1,4;11,11,110,11,11,11,1,11,11,111,11,11,1,1001
134_18;line;BEBOP;UP;Dizzy Gillespie;SWING;8;80;4;87;1;46;23;2,3,3,2,3,3,3,2,2,2,1,2,2,2,2,4,3,3,4,2,2,4,2;01,111,111,11,111,011,011,01,11,11,1,11,11,01,11,1011,011,111,1101,01,01,0110,11
134_19;lick;BEBOP;UP;Dizzy Gillespie;SWING;9;88;4;96;3;60;32;1,1,1,2,2,2,2,1,2,2,3,2,4,2,2,1,2,2,2,2,2,2,4,2,2,4,3,4,4,3,2,3;1,1,1,11,01,01,11,1,11,11,011,11,1101,11,11,1,11,11,11,11,11,11,1011,01,11,1011,011,0111,0011,011,01,111
135_1;line;BEBOP;UP;Dizzy Gillespie;SWING;2;0;3;1;1;11;3;6,4,3;011111,1111,110
135_2;line;BEBOP;UP;Dizzy Gillespie;SWING;4;2;3;5;2;20;11;4,2,2,1,2,2,1,2,4,2,6;1001,11,11,1,11,11,1,11,1101,11,100011
135_3;line;BEBOP;UP;Dizzy Gillespie;SWING;3;5;2;7;4;17;11;6,2,2,2,1,1,1,1,2,1,2;100011,11,11,11,1,1,1,1,11,1,11
135_4;line;BEBOP;UP;Dizzy Gillespie;SWING;4;8;4;11;2;17;10;2,1,2,2,1,2,1,2,3,4;11,1,11,01,1,11,1,11,111,1001
135_5;lick;BEBOP;UP;Dizzy Gillespie;SWING;6;12;4;17;3;27;19;1,1,1,1,2,2,2,1,4,2,2,2,2,1,2,3,2,2,1;1,1,1,1,01,01,01,1,0001,01,11,11,11,1,11,111,11,11,1
135_6;line;BEBOP;UP;Dizzy Gillespie;SWING;6;18;4;23;2;45;19;2,2,3,3,4,3,2,4,4,2,5,1,4,2,1,4,2,1,2;01,01,111,111,1111,111,11,1111,1001,11,01111,1,1111,11,1,1101,11,1,11
135_7;lick;BEBOP;UP;Dizzy Gillespie;SWING;2;25;1;26;1;16;5;4,4,3,4,4;1111,1011,110,1111,1011
135_8;lick;BEBOP;UP;Dizzy Gillespie;SWING;3;27;1;29;4;25;9;3,3,4,4,4,5,1,2,2;111,111,1110,1111,1111,01111,1,11,01
135_9;line;BEBOP;UP;Dizzy Gillespie;SWING;5;31;1;35;3;31;19;2,2,2,2,2,2,1,1,1,2,2,2,2,6,4,2,4,2,1;01,11,01,01,11,11,1,1,1,11,11,11,11,100011,0110,11,1001,01,1
135_10;lick;BEBOP;UP;Dizzy Gillespie;SWING;2;36;3;37;3;5;4;4,1,4,4;0001,1,0001,1001
135_11;line;BEBOP;UP;Dizzy Gillespie;SWING;4;38;3;41;2;21;12;2,3,2,1,2,2,1,4,2,1,2,2;11,111,11,1,11,11,1,1001,01,1,11,11
136_1;lick;BEBOP;MEDIUM;Dizzy Gillespie;SWING;2;0;4;1;3;10;4;3,3,3,1;111,111,111,1
136_2;lick;BEBOP;MEDIUM;Dizzy Gillespie;SWING;2;1;4;2;3;10;4;5,3,3,1;00111,111,111,1
136_3;lick;BEBOP;MEDIUM;Dizzy Gillespie;SWING;4;2;4;5;1;32;10;6,3,3,3,3,6,6,5,1,1;001101,111,111,111,111,101111,111110,11111,1,1
136_4;lick;BEBOP;MEDIUM;Dizzy Gillespie;SWING;2;5;3;6;3;9;5;4,4,2,4,4;1001,0001,01,1001,1101
136_5;lick;BEBOP;MEDIUM;Dizzy Gillespie;SWING;3;7;1;9;2;26;10;2,4,2,2,4,8,2,1,4,4;01,0001,11,11,1111,11011011,11,1,1101,1111
136_6;lick;BEBOP;MEDIUM;Dizzy Gillespie;SWING;2;10;2;11;1;9;4;4,4,1,1;0111,1111,1,1
136_8;lick;BEBOP;MEDIUM;Dizzy Gillespie;SWING;5;14;4;18;1;41;14;2,2,4,2,4,4,4,4,4,4,6,4,4,1;01,01,1011,01,1111,1111,1111,1111,1111,1111,100011,1111,0111,1
136_9;lick;BEBOP;MEDIUM;Dizzy Gillespie;SWING;2;18;2;19;2;9;5;4,2,2,2,2;0001,11,11,11,11
137_2;lick;BEBOP;UP;Dizzy Gillespie;SWING;5;7;1;11;4;65;19;4,4,3,6,6,4,5,5,5,4,6,2,2,6,2,6,2,1,3;0111,1111,111,111101,101111,1111,10111,11111,10111,1111,111011,01,11,011110,11,011110,11,1,111
137_4;lick;BEBOP;UP;Dizzy Gillespie;SWING;5;19;1;23;3;50;17;4,4,6,4,4,6,5,4,2,4,2,2,4,1,2,2,1;0111,1111,010111,1110,1101,011110,11111,1111,11,1111,11,11,1111,1,11,11,1
137_5;line;BEBOP;UP;Dizzy Gillespie;SWING;5;24;3;28;1;28;14;2,4,2,2,2,2,2,2,1,2,2,4,2,2;01,1110,11,11,11,11,11,11,1,11,11,1111,01,11
